429396341.000000	1.403422	0.929070	-0.003471	0.000000
429396360.000000	1.418682	2.395072	-0.003471	0.000000
429396381.000000	1.372901	2.863378	-0.003471	0.000000
429396400.000000	1.423769	3.173885	-0.008556	0.000000
429396420.000000	1.383075	3.224788	-0.003471	0.000000
429396440.000000	1.393249	3.479303	-0.003471	0.000000
429396460.000000	1.418682	3.682914	-0.003471	0.000000
429396481.000000	1.413596	3.876345	-0.003471	0.000000
429396500.000000	1.398335	3.815261	-0.003471	0.000000
429396521.000000	1.372901	4.115588	-0.003471	0.000000
429396540.000000	1.383075	4.319200	-0.003471	0.000000
429396560.000000	1.408509	4.395554	-0.003471	0.000000
429396580.000000	1.423769	4.461728	-0.003471	0.000000
429396600.000000	1.398335	4.487179	-0.003471	0.000000
429396621.000000	1.377988	4.482089	-0.003471	0.000000
429396640.000000	1.383075	4.451547	0.001615	0.000000
429396660.000000	1.413596	4.385373	-0.003471	0.000000
429396681.000000	1.418682	4.278477	-0.003471	0.000000
429396701.000000	1.383075	4.156311	-0.003471	0.000000
429396721.000000	1.377988	4.018873	0.001615	0.000000
429396741.000000	1.403422	3.830532	-0.003471	0.000000
429396761.000000	1.418682	3.632011	-0.003471	0.000000
429396780.000000	1.423769	3.433490	0.001615	0.000000
429396800.000000	1.377988	3.153524	-0.003471	0.000000
429396821.000000	1.388162	2.914281	0.001615	0.000000
429396840.000000	1.377988	2.720850	-0.003471	0.000000
429396860.000000	1.413596	2.481607	-0.003471	0.000000
429396881.000000	1.428856	2.237273	-0.003471	0.000000
429396900.000000	1.393249	1.977668	0.001615	0.000000
429396921.000000	1.372901	1.738425	-0.003471	0.000000
429396941.000000	1.388162	1.529723	-0.003471	0.000000
429396960.000000	1.403422	1.321022	-0.003471	0.000000
429396980.000000	1.423769	1.132681	-0.003471	0.000000
429397000.000000	1.408509	0.954521	-0.003471	0.000000
429397020.000000	1.383075	0.811993	-0.003471	0.000000
429397040.000000	1.377988	0.684736	-0.003471	0.000000
429397060.000000	1.403422	0.593111	-0.003471	0.000000
429397080.000000	1.428856	0.532028	-0.003471	0.000000
429397100.000000	1.408509	0.501486	-0.003471	0.000000
429397120.000000	1.377988	0.501486	-0.003471	0.000000
429397140.000000	1.393249	0.537118	0.001615	0.000000
429397161.000000	1.398335	0.623653	-0.003471	0.000000
429397180.000000	1.418682	0.705097	-0.003471	0.000000
429397200.000000	1.398335	0.822174	-0.003471	0.000000
429397220.000000	1.377988	0.974882	0.001615	0.000000
429397240.000000	1.377988	1.147952	0.001615	0.000000
429397260.000000	1.418682	1.336293	0.001615	0.000000
429397280.000000	1.428856	1.544994	-0.003471	0.000000
429397301.000000	1.388162	1.794418	-0.003471	0.000000
429397320.000000	1.377988	2.003120	-0.003471	0.000000
429397340.000000	1.388162	2.262724	-0.003471	0.000000
429397360.000000	1.413596	2.507058	-0.003471	0.000000
429397380.000000	1.418682	2.771753	0.001615	0.000000
429397400.000000	1.393249	3.026267	0.001615	0.000000
429397422.000000	1.418682	3.311323	-0.003471	0.000000
429397440.000000	1.418682	3.469122	-0.003471	0.000000
429397461.000000	1.423769	3.672733	-0.003471	0.000000
429397480.000000	1.418682	3.881435	-0.003471	0.000000
429397500.000000	1.393249	4.064685	-0.003471	0.000000
429397520.000000	1.372901	4.191943	-0.003471	0.000000
429397541.000000	1.403422	4.319200	-0.003471	0.000000
429397560.000000	1.418682	4.400644	-0.003471	0.000000
429397580.000000	1.433943	4.466818	-0.003471	0.000000
429397600.000000	1.393249	4.492269	0.001615	0.000000
429397620.000000	1.372901	4.487179	0.001615	0.000000
429397640.000000	1.393249	4.451547	-0.003471	0.000000
429397660.000000	1.423769	4.380283	0.001615	0.000000
429397682.000000	1.408509	4.283568	-0.003471	0.000000
429397701.000000	1.383075	4.156311	-0.003471	0.000000
429397721.000000	1.377988	4.018873	0.001615	0.000000
429397741.000000	1.388162	3.845803	-0.003471	0.000000
429397760.000000	1.423769	3.637101	-0.003471	0.000000
429397781.000000	1.423769	3.418219	-0.003471	0.000000
429397801.000000	1.388162	3.199337	-0.003471	0.000000
429397821.000000	1.372901	2.944823	-0.003471	0.000000
429397841.000000	1.393249	2.725940	0.001615	0.000000
429397860.000000	1.413596	2.491787	-0.003471	0.000000
429397880.000000	1.418682	2.201641	0.001615	0.000000
429397900.000000	1.398335	1.972578	-0.003471	0.000000
429397920.000000	1.377988	1.763877	-0.003471	0.000000
429397940.000000	1.393249	1.509362	-0.003471	0.000000
429397960.000000	1.418682	1.305751	-0.003471	0.000000
429397980.000000	1.428856	1.117410	-0.003471	0.000000
429398000.000000	1.393249	0.949431	0.001615	0.000000
429398020.000000	1.372901	0.801813	0.001615	0.000000
429398041.000000	1.388162	0.689826	-0.003471	0.000000
429398060.000000	1.423769	0.593111	-0.003471	0.000000
429398080.000000	1.423769	0.532028	-0.003471	0.000000
429398101.000000	1.383075	0.501486	-0.003471	0.000000
429398120.000000	1.377988	0.501486	0.001615	0.000000
429398140.000000	1.383075	0.532028	0.001615	0.000000
429398160.000000	1.408509	0.593111	-0.003471	0.000000
429398180.000000	1.418682	0.689826	-0.003471	0.000000
429398200.000000	1.398335	0.811993	0.001615	0.000000
429398220.000000	1.383075	0.959611	-0.003471	0.000000
429398240.000000	1.383075	1.127591	0.001615	0.000000
429398260.000000	1.418682	1.321022	-0.003471	0.000000
429398280.000000	1.428856	1.539904	-0.003471	0.000000
429398301.000000	1.377988	1.809689	-0.003471	0.000000
